,When,T_a,RH,v_a,SW_global,LW_in,p_a,SW_diffuse,SW_direct
6229,2021-02-16 21:15:00,1.926,21.76,1.534,-3.888,197.3,621.442,0,-3.888
6230,2021-02-16 21:30:00,1.746,20.68,1.973,-3.807,197.1,621.548,0,-3.807
6231,2021-02-16 21:45:00,1.75,23.99,2.336,-3.748,197.3,621.654,0,-3.748
6232,2021-02-16 22:00:00,1.545,24.04,1.556,-3.933,197.6,621.76,0,-3.933
6233,2021-02-16 22:15:00,1.498,23.77,1.718,-3.798,197.4,621.7869999999999,0,-3.798
6234,2021-02-16 22:30:00,1.233,24.5,1.594,-3.739,197.4,621.813,0,-3.739
6235,2021-02-16 22:45:00,1.044,23.74,1.413,-3.865,197.1,621.84,0,-3.865
6236,2021-02-16 23:00:00,0.789,25.28,1.776,-3.278,196.8,621.867,0,-3.278
6237,2021-02-16 23:15:00,0.66,25.25,1.309,-3.698,196.6,621.934,0,-3.698
6238,2021-02-16 23:30:00,0.398,25.88,1.441,-3.424,196.3,622.001,0,-3.424
6239,2021-02-16 23:45:00,0.195,26.43,1.172,-3.995,196.1,622.068,0,-3.995
6240,2021-02-17 00:00:00,-0.014,25.11,1.384,-3.444,195.7,622.135,0,-3.444
6241,2021-02-17 00:15:00,-0.968,24.97,1.092,-3.562,192.8,622.124,0,-3.562
6242,2021-02-17 00:30:00,-1.512,26.0,1.317,-3.249,192.4,622.113,0,-3.249
6243,2021-02-17 00:45:00,-1.727,26.21,1.2,-3.07,192.3,622.102,0,-3.07
6244,2021-02-17 01:00:00,-1.432,25.25,1.42,-2.84,192.5,622.091,0,-2.84
6245,2021-02-17 01:15:00,-0.992,25.51,1.327,-3.336,192.5,622.107,0,-3.336
6246,2021-02-17 01:30:00,-1.608,28.34,1.361,-3.202,191.9,622.123,0,-3.202
6247,2021-02-17 01:45:00,-1.62,26.51,1.692,-3.311,191.5,622.139,0,-3.311
6248,2021-02-17 02:00:00,-2.021,26.84,1.67,-3.085,191.4,622.155,0,-3.085
6249,2021-02-17 02:15:00,-2.123,27.23,1.604,-3.281,191.2,622.135,0,-3.281
6250,2021-02-17 02:30:00,-2.535,29.02,1.432,-2.912,191.0,622.115,0,-2.912
6251,2021-02-17 02:45:00,-2.302,28.04,1.362,-3.296,190.8,622.095,0,-3.296
6252,2021-02-17 03:00:00,-3.4,35.91,0.748,-3.853,189.6,622.075,0,-3.853
6253,2021-02-17 03:15:00,-4.671,37.75,1.829,-3.721,187.9,622.035,0,-3.721
6254,2021-02-17 03:30:00,-5.089,42.48,1.493,-3.675,186.9,621.995,0,-3.675
6255,2021-02-17 03:45:00,-5.667,38.42,1.673,-3.588,185.9,621.955,0,-3.588
6256,2021-02-17 04:00:00,-5.786,43.0,0.943,-3.633,185.3,621.915,0,-3.633
6257,2021-02-17 04:15:00,-6.322,44.27,0.988,-3.8,184.8,621.9590000000001,0,-3.8
6258,2021-02-17 04:30:00,-6.795,46.95,0.86,-3.534,184.1,622.002,0,-3.534
6259,2021-02-17 04:45:00,-7.126,44.61,0.848,-3.535,183.6,622.045,0,-3.535
6260,2021-02-17 05:00:00,-7.697,41.68,0.435,-3.383,183.2,622.089,0,-3.383
6261,2021-02-17 05:15:00,-8.09,43.57,0.294,-3.116,182.7,622.151,0,-3.116
6262,2021-02-17 05:30:00,-8.24,42.15,0.672,-3.166,182.3,622.214,0,-3.166
6263,2021-02-17 05:45:00,-8.44,42.63,0.52,-3.066,182.1,622.276,0,-3.066
6264,2021-02-17 06:00:00,-8.66,44.12,0.301,-3.024,181.9,622.339,0,-3.024
6265,2021-02-17 06:15:00,-8.8,56.5,0.867,-3.213,181.0,622.433,0,-3.213
6266,2021-02-17 06:30:00,-8.95,52.01,0.659,-3.275,180.7,622.528,0,-3.275
6267,2021-02-17 06:45:00,-9.24,45.58,0.253,-2.908,180.6,622.623,0,-2.908
6268,2021-02-17 07:00:00,-9.4,54.36,0.465,-1.895,180.4,622.717,0,-1.895
6269,2021-02-17 07:15:00,-9.41,59.0,1.073,3.194,179.9,622.91,0,3.194
6270,2021-02-17 07:30:00,-9.51,55.34,1.083,13.44,179.6,623.102,0,13.44
6271,2021-02-17 07:45:00,-9.02,54.52,0.667,76.42,179.2,623.295,0,76.42
6272,2021-02-17 08:00:00,-7.712,47.78,0.793,132.7,178.3,623.488,0,132.7
6273,2021-02-17 08:15:00,-6.584,41.57,0.507,179.1,177.3,623.61,0,179.1
6274,2021-02-17 08:30:00,-5.624,40.1,0.386,228.0,176.4,623.7330000000001,0,228.0
6275,2021-02-17 08:45:00,-4.881,39.41,0.679,278.9,176.2,623.855,0,278.9
6276,2021-02-17 09:00:00,-4.303,37.0,0.73,330.6,176.4,623.9780000000001,0,330.6
6277,2021-02-17 09:15:00,-3.348,34.31,0.547,384.5,178.4,624.002,0,384.5
6278,2021-02-17 09:30:00,-2.503,31.25,0.514,437.7,179.2,624.0269999999999,0,437.7
6279,2021-02-17 09:45:00,-1.592,29.83,0.617,488.7,181.0,624.0509999999999,0,488.7
6280,2021-02-17 10:00:00,-0.943,28.47,0.691,537.7,183.5,624.075,0,537.7
6281,2021-02-17 10:15:00,0.104,26.23,0.463,584.5,185.1,624.048,0,584.5
6282,2021-02-17 10:30:00,1.031,25.92,0.636,629.3,185.3,624.0219999999999,0,629.3
6283,2021-02-17 10:45:00,1.392,24.41,0.649,668.3,188.0,623.995,0,668.3
6284,2021-02-17 11:00:00,1.794,24.95,0.789,702.9,189.9,623.9680000000001,0,702.9
6285,2021-02-17 11:15:00,2.04,24.35,0.757,733.4,192.1,623.849,0,733.4
6286,2021-02-17 11:30:00,2.525,24.38,0.869,761.1,193.3,623.73,0,761.1
6287,2021-02-17 11:45:00,2.746,22.86,0.791,787.0,194.5,623.61,0,787.0
6288,2021-02-17 12:00:00,3.264,21.86,1.08,806.0,195.4,623.491,0,806.0
6289,2021-02-17 12:15:00,3.582,21.59,0.984,820.0,197.3,623.28,0,820.0
6290,2021-02-17 12:30:00,3.808,19.12,0.975,829.0,198.3,623.069,0,829.0
6291,2021-02-17 12:45:00,4.145,18.23,1.122,835.0,199.1,622.857,0,835.0
6292,2021-02-17 13:00:00,4.84,17.96,1.32,833.0,199.4,622.646,0,833.0
6293,2021-02-17 13:15:00,5.124,17.01,1.157,827.0,198.8,622.447,0,827.0
6294,2021-02-17 13:30:00,5.595,15.16,1.037,814.0,199.0,622.248,0,814.0
6295,2021-02-17 13:45:00,5.92,14.06,1.283,798.5,199.3,622.048,0,798.5
6296,2021-02-17 14:00:00,6.215,12.4,1.212,778.6,200.1,621.849,0,778.6
6297,2021-02-17 14:15:00,6.232,12.81,0.982,758.2,200.5,621.76,0,758.2
6298,2021-02-17 14:30:00,7.128,11.43,1.188,730.0,201.9,621.6709999999999,0,730.0
6299,2021-02-17 14:45:00,7.23,12.03,1.1,699.7,202.1,621.582,0,699.7
6300,2021-02-17 15:00:00,7.772,11.39,0.98,669.0,201.8,621.493,0,669.0
6301,2021-02-17 15:15:00,7.852,11.25,1.699,629.1,200.0,621.414,0,629.1
6302,2021-02-17 15:30:00,7.613,11.31,1.662,584.4,200.1,621.336,0,584.4
6303,2021-02-17 15:45:00,7.627,11.64,1.374,535.0,200.8,621.258,0,535.0
6304,2021-02-17 16:00:00,7.666,12.24,2.07,485.6,201.2,621.18,0,485.6
6305,2021-02-17 16:15:00,7.669,10.78,1.643,429.3,200.0,621.138,0,429.3
6306,2021-02-17 16:30:00,7.712,11.63,1.853,327.2,198.7,621.097,0,327.2
6307,2021-02-17 16:45:00,6.16,13.19,2.412,41.58,197.7,621.055,0,41.58
6308,2021-02-17 17:00:00,6.32,10.39,1.506,198.9,199.3,621.013,0,198.9
6309,2021-02-17 17:15:00,6.692,11.58,1.592,133.2,199.0,621.016,0,133.2
6310,2021-02-17 17:30:00,5.464,12.56,2.13,20.43,198.8,621.018,0,20.43
6311,2021-02-17 17:45:00,5.074,12.62,2.234,12.63,198.5,621.021,0,12.63
6312,2021-02-17 18:00:00,4.714,14.14,2.531,5.137,197.8,621.023,0,5.137
6313,2021-02-17 18:15:00,4.452,14.94,2.53,-0.871,197.3,621.107,0,-0.871
6314,2021-02-17 18:30:00,4.18,13.25,2.269,-3.857,196.8,621.191,0,-3.857
6315,2021-02-17 18:45:00,4.0,14.45,1.931,-4.325,196.6,621.275,0,-4.325
6316,2021-02-17 19:00:00,3.675,16.1,1.938,-4.066,196.1,621.359,0,-4.066
6317,2021-02-17 19:15:00,3.56,14.13,2.153,-3.923,195.7,621.43,0,-3.923
6318,2021-02-17 19:30:00,3.39,13.95,2.558,-3.986,195.6,621.502,0,-3.986
6319,2021-02-17 19:45:00,3.074,15.47,2.793,-3.74,195.4,621.5740000000001,0,-3.74
6320,2021-02-17 20:00:00,2.883,15.63,2.604,-3.847,195.4,621.646,0,-3.847
6321,2021-02-17 20:15:00,2.622,16.28,1.811,-3.882,195.9,621.749,0,-3.882
6322,2021-02-17 20:30:00,2.783,15.65,2.332,-4.002,196.0,621.8530000000001,0,-4.002
6323,2021-02-17 20:45:00,2.406,15.77,2.189,-3.889,195.6,621.957,0,-3.889
6324,2021-02-17 21:00:00,2.301,17.14,2.385,-3.65,195.8,622.061,0,-3.65
6325,2021-02-17 21:15:00,2.344,16.96,2.363,-3.718,196.0,622.17,0,-3.718
6326,2021-02-17 21:30:00,2.264,18.56,1.834,-4.038,196.1,622.279,0,-4.038
6327,2021-02-17 21:45:00,1.985,17.99,1.874,-3.811,195.9,622.388,0,-3.811
6328,2021-02-17 22:00:00,1.607,20.01,1.772,-3.579,195.6,622.497,0,-3.579
6329,2021-02-17 22:15:00,1.435,18.4,1.443,-3.975,195.7,622.534,0,-3.975
6330,2021-02-17 22:30:00,0.988,20.32,1.727,-3.511,195.4,622.57,0,-3.511
6331,2021-02-17 22:45:00,1.018,17.91,1.562,-3.455,195.2,622.606,0,-3.455
6332,2021-02-17 23:00:00,0.841,21.58,1.474,-3.625,195.1,622.6419999999999,0,-3.625
6333,2021-02-17 23:15:00,0.719,21.84,1.6,-3.552,195.0,622.651,0,-3.552
6334,2021-02-17 23:30:00,0.344,22.0,1.782,-3.512,194.4,622.66,0,-3.512
6335,2021-02-17 23:45:00,0.332,23.48,2.26,-3.079,194.5,622.669,0,-3.079
6336,2021-02-18 00:00:00,0.183,21.77,1.375,-3.921,194.2,622.678,0,-3.921
6337,2021-02-18 00:15:00,-0.345,22.34,1.309,-3.529,192.7,622.665,0,-3.529
6338,2021-02-18 00:30:00,-0.745,23.85,1.03,-3.468,191.9,622.6519999999999,0,-3.468
6339,2021-02-18 00:45:00,-1.145,23.01,1.114,-3.29,191.5,622.638,0,-3.29
6340,2021-02-18 01:00:00,-1.546,22.94,0.961,-3.481,191.1,622.625,0,-3.481
6341,2021-02-18 01:15:00,-1.691,25.32,1.23,-3.411,191.0,622.634,0,-3.411
6342,2021-02-18 01:30:00,-1.867,24.18,1.205,-3.137,190.5,622.644,0,-3.137
6343,2021-02-18 01:45:00,-2.041,25.39,0.744,-3.902,190.1,622.653,0,-3.902
6344,2021-02-18 02:00:00,-2.864,25.76,0.51,-3.781,189.4,622.6619999999999,0,-3.781
6345,2021-02-18 02:15:00,-2.874,27.21,0.341,-3.699,189.2,622.663,0,-3.699
6346,2021-02-18 02:30:00,-2.884,29.27,0.462,-3.477,189.0,622.665,0,-3.477
6347,2021-02-18 02:45:00,-3.313,35.15,0.669,-3.916,188.6,622.6659999999999,0,-3.916
6348,2021-02-18 03:00:00,-4.526,33.65,1.735,-3.925,187.5,622.668,0,-3.925
6349,2021-02-18 03:15:00,-5.241,39.29,2.517,-3.697,186.3,622.683,0,-3.697
6350,2021-02-18 03:30:00,-5.713,40.41,1.963,-3.703,185.5,622.698,0,-3.703
6351,2021-02-18 03:45:00,-6.07,44.25,1.877,-3.753,184.9,622.712,0,-3.753
6352,2021-02-18 04:00:00,-6.555,44.03,1.483,-3.675,184.3,622.727,0,-3.675
6353,2021-02-18 04:15:00,-6.74,44.85,1.624,-3.639,183.8,622.802,0,-3.639
6354,2021-02-18 04:30:00,-7.003,44.42,1.083,-3.518,183.3,622.877,0,-3.518
6355,2021-02-18 04:45:00,-7.46,43.71,0.656,-3.559,182.9,622.951,0,-3.559
6356,2021-02-18 05:00:00,-7.838,40.52,0.694,-3.336,182.1,623.026,0,-3.336
6357,2021-02-18 05:15:00,-8.3,39.58,0.308,-3.173,181.8,623.102,0,-3.173
6358,2021-02-18 05:30:00,-8.41,39.33,0.107,-3.01,181.6,623.179,0,-3.01
6359,2021-02-18 05:45:00,-8.63,50.71,0.715,-3.039,181.2,623.255,0,-3.039
6360,2021-02-18 06:00:00,-8.7,55.43,0.983,-3.449,180.6,623.332,0,-3.449
6361,2021-02-18 06:15:00,-9.11,44.35,0.347,-3.275,180.2,623.482,0,-3.275
6362,2021-02-18 06:30:00,-9.33,40.77,0.328,-2.944,179.9,623.631,0,-2.944
6363,2021-02-18 06:45:00,-9.58,46.77,0.164,-3.051,179.7,623.781,0,-3.051
6364,2021-02-18 07:00:00,-9.65,55.72,0.488,-1.632,179.2,623.931,0,-1.632
6365,2021-02-18 07:15:00,-9.73,57.18,0.734,3.484,178.7,624.106,0,3.484
6366,2021-02-18 07:30:00,-9.79,42.65,0.49,13.79,178.4,624.2819999999999,0,13.79
6367,2021-02-18 07:45:00,-9.11,49.46,0.542,85.5,178.4,624.4580000000001,0,85.5
6368,2021-02-18 08:00:00,-7.609,45.44,0.886,138.4,177.6,624.633,0,138.4
6369,2021-02-18 08:15:00,-6.91,42.61,0.748,185.6,176.6,624.799,0,185.6
6370,2021-02-18 08:30:00,-5.801,37.27,0.395,234.2,176.0,624.965,0,234.2
6371,2021-02-18 08:45:00,-4.007,34.43,0.148,284.3,174.0,625.13,0,284.3
6372,2021-02-18 09:00:00,-3.653,30.37,0.296,337.1,175.3,625.2959999999999,0,337.1
6373,2021-02-18 09:15:00,-2.091,28.99,0.291,390.0,177.2,625.375,0,390.0
6374,2021-02-18 09:30:00,-1.95,27.11,0.551,444.1,179.1,625.453,0,444.1
6375,2021-02-18 09:45:00,-1.359,25.22,0.609,496.9,181.2,625.5319999999999,0,496.9
6376,2021-02-18 10:00:00,-0.355,26.92,0.787,545.1,183.7,625.61,0,545.1
6377,2021-02-18 10:15:00,0.764,22.54,0.475,592.7,184.8,625.6080000000001,0,592.7
6378,2021-02-18 10:30:00,1.43,23.2,0.639,632.9,187.1,625.605,0,632.9
6379,2021-02-18 10:45:00,1.567,23.28,0.783,674.4,188.7,625.6030000000001,0,674.4
6380,2021-02-18 11:00:00,2.036,22.35,0.73,710.9,190.3,625.6,0,710.9
6381,2021-02-18 11:15:00,3.013,21.36,0.681,743.1,191.4,625.559,0,743.1
6382,2021-02-18 11:30:00,3.42,21.29,0.869,769.2,193.5,625.518,0,769.2
6383,2021-02-18 11:45:00,3.364,20.97,1.095,792.1,195.7,625.477,0,792.1
6384,2021-02-18 12:00:00,3.529,20.52,1.142,810.0,196.4,625.436,0,810.0
6385,2021-02-18 12:15:00,3.672,20.13,1.123,825.0,197.3,625.246,0,825.0
6386,2021-02-18 12:30:00,4.148,18.06,1.281,837.0,197.6,625.056,0,837.0
6387,2021-02-18 12:45:00,4.826,15.99,1.007,844.0,198.4,624.866,0,844.0
6388,2021-02-18 13:00:00,5.13,15.74,1.678,842.0,198.5,624.6759999999999,0,842.0
6389,2021-02-18 13:15:00,5.753,14.75,0.788,835.0,200.0,624.511,0,835.0
6390,2021-02-18 13:30:00,6.038,14.33,1.553,825.0,199.5,624.346,0,825.0
6391,2021-02-18 13:45:00,5.759,13.0,1.795,810.0,199.7,624.181,0,810.0
6392,2021-02-18 14:00:00,6.37,12.4,1.474,790.1,200.3,624.016,0,790.1
6393,2021-02-18 14:15:00,6.303,13.29,1.334,764.4,200.9,623.935,0,764.4
6394,2021-02-18 14:30:00,6.771,12.31,1.02,733.8,201.5,623.855,0,733.8
6395,2021-02-18 14:45:00,7.33,11.97,1.37,699.1,202.4,623.774,0,699.1
6396,2021-02-18 15:00:00,7.107,12.45,1.608,664.6,202.1,623.693,0,664.6
6397,2021-02-18 15:15:00,7.359,11.58,2.091,624.1,201.4,623.6709999999999,0,624.1
6398,2021-02-18 15:30:00,7.739,11.18,1.979,579.7,200.4,623.648,0,579.7
6399,2021-02-18 15:45:00,7.857,11.44,2.432,532.8,200.8,623.625,0,532.8
6400,2021-02-18 16:00:00,7.503,11.82,2.737,483.1,200.7,623.6030000000001,0,483.1
6401,2021-02-18 16:15:00,7.779,10.48,2.141,431.2,199.8,623.6080000000001,0,431.2
6402,2021-02-18 16:30:00,7.638,11.99,2.483,377.9,199.8,623.612,0,377.9
6403,2021-02-18 16:45:00,7.409,11.36,2.618,320.8,200.9,623.617,0,320.8
6404,2021-02-18 17:00:00,7.299,11.84,2.44,267.0,203.3,623.622,0,267.0
6405,2021-02-18 17:15:00,6.831,12.73,2.751,144.0,204.5,623.63,0,144.0
6406,2021-02-18 17:30:00,5.896,13.9,2.263,22.41,202.4,623.638,0,22.41
6407,2021-02-18 17:45:00,5.709,13.29,2.29,13.95,200.7,623.6469999999999,0,13.95
6408,2021-02-18 18:00:00,5.324,14.3,2.451,5.736,198.9,623.655,0,5.736
6409,2021-02-18 18:15:00,4.96,14.83,2.725,-0.381,198.8,623.762,0,-0.381
6410,2021-02-18 18:30:00,4.641,15.28,2.546,-3.769,198.4,623.868,0,-3.769
6411,2021-02-18 18:45:00,4.403,14.54,2.465,-3.878,198.1,623.975,0,-3.878
6412,2021-02-18 19:00:00,4.151,14.39,2.254,-4.168,197.9,624.081,0,-4.168
6413,2021-02-18 19:15:00,4.005,14.05,1.677,-4.193,198.0,624.246,0,-4.193
6414,2021-02-18 19:30:00,3.921,14.98,2.165,-4.042,197.9,624.411,0,-4.042
6415,2021-02-18 19:45:00,3.867,15.71,2.305,-4.11,198.0,624.575,0,-4.11
6416,2021-02-18 20:00:00,3.758,15.77,2.098,-4.338,197.9,624.74,0,-4.338
6417,2021-02-18 20:15:00,3.539,16.29,2.229,-4.035,197.9,624.871,0,-4.035
6418,2021-02-18 20:30:00,3.433,16.81,2.647,-3.996,197.7,625.001,0,-3.996
6419,2021-02-18 20:45:00,3.278,18.07,1.89,-4.124,198.0,625.132,0,-4.124
6420,2021-02-18 21:00:00,3.151,18.65,1.768,-4.342,197.8,625.263,0,-4.342
6421,2021-02-18 21:15:00,2.928,18.06,1.674,-4.182,197.6,625.289,0,-4.182
6422,2021-02-18 21:30:00,2.756,17.83,1.656,-3.904,197.0,625.315,0,-3.904
6423,2021-02-18 21:45:00,2.396,18.9,1.837,-3.748,196.6,625.341,0,-3.748
6424,2021-02-18 22:00:00,2.024,17.42,1.688,-3.661,196.5,625.367,0,-3.661
6425,2021-02-18 22:15:00,1.716,18.95,1.655,-3.765,196.1,625.444,0,-3.765
6426,2021-02-18 22:30:00,1.497,20.06,1.602,-3.543,195.6,625.5219999999999,0,-3.543
6427,2021-02-18 22:45:00,1.162,20.77,1.624,-3.522,194.9,625.599,0,-3.522
6428,2021-02-18 23:00:00,0.816,23.43,0.756,-4.229,195.0,625.677,0,-4.229
6429,2021-02-18 23:15:00,-0.026,23.29,0.816,-3.939,194.9,625.715,0,-3.939
6430,2021-02-18 23:30:00,0.388,23.0,0.771,-3.605,195.1,625.752,0,-3.605
6431,2021-02-18 23:45:00,0.176,22.45,1.343,-3.614,194.0,625.79,0,-3.614
6432,2021-02-19 00:00:00,-0.36,23.4,1.122,-3.51,192.5,625.828,0,-3.51
6433,2021-02-19 00:15:00,0.187,22.15,1.946,-3.086,194.0,625.88,0,-3.086
6434,2021-02-19 00:30:00,-0.177,23.19,1.557,-3.595,192.6,625.933,0,-3.595
6435,2021-02-19 00:45:00,0.071,24.23,1.631,-3.125,193.4,625.985,0,-3.125
6436,2021-02-19 01:00:00,-0.352,23.93,1.417,-3.37,192.0,626.0369999999999,0,-3.37
6437,2021-02-19 01:15:00,-0.202,25.32,1.224,-3.662,192.1,626.19,0,-3.662
6438,2021-02-19 01:30:00,-0.121,23.97,1.552,-3.4,192.6,626.3430000000001,0,-3.4
6439,2021-02-19 01:45:00,-0.184,23.99,1.334,-3.632,192.5,626.496,0,-3.632
6440,2021-02-19 02:00:00,-0.372,25.33,0.86,-3.976,192.1,626.649,0,-3.976
6441,2021-02-19 02:15:00,-1.108,26.03,1.069,-3.432,190.8,626.659,0,-3.432
6442,2021-02-19 02:30:00,-1.734,25.66,1.486,-3.046,190.6,626.668,0,-3.046
6443,2021-02-19 02:45:00,-1.743,24.49,1.343,-3.342,190.3,626.678,0,-3.342
6444,2021-02-19 03:00:00,-2.449,31.34,0.946,-3.879,189.2,626.688,0,-3.879
6445,2021-02-19 03:15:00,-3.647,33.47,1.698,-3.966,187.9,626.75,0,-3.966
6446,2021-02-19 03:30:00,-4.763,40.12,2.06,-3.926,186.7,626.811,0,-3.926
6447,2021-02-19 03:45:00,-5.54,40.48,1.723,-3.732,185.8,626.873,0,-3.732
6448,2021-02-19 04:00:00,-5.991,42.41,1.54,-3.71,185.2,626.934,0,-3.71
6449,2021-02-19 04:15:00,-6.332,42.6,1.11,-3.687,184.3,627.054,0,-3.687
6450,2021-02-19 04:30:00,-6.853,42.57,0.976,-3.597,183.4,627.174,0,-3.597
6451,2021-02-19 04:45:00,-7.098,43.0,0.668,-3.541,182.9,627.294,0,-3.541
6452,2021-02-19 05:00:00,-7.425,39.36,0.251,-3.276,182.9,627.413,0,-3.276
6453,2021-02-19 05:15:00,-7.59,42.28,1.1,-3.313,182.2,627.474,0,-3.313
6454,2021-02-19 05:30:00,-7.856,40.09,0.695,-3.534,181.6,627.534,0,-3.534
6455,2021-02-19 05:45:00,-8.15,47.24,1.052,-3.537,181.0,627.594,0,-3.537
6456,2021-02-19 06:00:00,-8.39,40.34,0.746,-3.524,180.7,627.655,0,-3.524
6457,2021-02-19 06:15:00,-8.8,51.88,0.547,-3.306,180.2,627.799,0,-3.306
6458,2021-02-19 06:30:00,-8.82,48.83,0.738,-3.404,179.5,627.943,0,-3.404
6459,2021-02-19 06:45:00,-9.15,41.65,0.313,-3.184,179.2,628.087,0,-3.184
6460,2021-02-19 07:00:00,-9.51,40.79,0.242,-1.069,178.9,628.231,0,-1.069
6461,2021-02-19 07:15:00,-9.66,39.38,0.078,5.014,179.0,628.443,0,5.014
6462,2021-02-19 07:30:00,-9.58,42.75,0.045,15.76,179.1,628.654,0,15.76
6463,2021-02-19 07:45:00,-8.49,38.46,0.041,92.2,178.5,628.865,0,92.2
6464,2021-02-19 08:00:00,-6.231,32.79,0.034,139.7,177.8,629.076,0,139.7
6465,2021-02-19 08:15:00,-5.026,33.46,0.157,186.7,176.8,629.203,0,186.7
6466,2021-02-19 08:30:00,-4.344,30.77,0.144,237.1,175.6,629.331,0,237.1
6467,2021-02-19 08:45:00,-3.011,29.63,0.3,289.9,174.3,629.4590000000001,0,289.9
6468,2021-02-19 09:00:00,-2.532,26.82,0.153,344.4,176.1,629.586,0,344.4
6469,2021-02-19 09:15:00,-1.258,27.2,0.498,397.6,177.1,629.639,0,397.6
6470,2021-02-19 09:30:00,-1.349,26.28,0.865,450.1,179.9,629.693,0,450.1
6471,2021-02-19 09:45:00,-0.948,24.03,0.95,500.6,182.4,629.746,0,500.6
6472,2021-02-19 10:00:00,0.552,21.83,0.496,549.3,183.5,629.799,0,549.3
6473,2021-02-19 10:15:00,0.953,21.04,0.916,596.1,186.3,629.7819999999999,0,596.1
6474,2021-02-19 10:30:00,1.801,20.55,0.761,639.5,187.2,629.765,0,639.5
6475,2021-02-19 10:45:00,2.182,20.19,0.983,678.8,189.2,629.748,0,678.8
6476,2021-02-19 11:00:00,2.346,21.1,1.41,713.6,191.9,629.731,0,713.6
6477,2021-02-19 11:15:00,2.841,19.71,1.26,744.1,193.3,629.5880000000001,0,744.1
6478,2021-02-19 11:30:00,3.774,19.3,0.687,768.4,195.7,629.444,0,768.4
6479,2021-02-19 11:45:00,4.433,18.79,0.992,793.9,196.4,629.3009999999999,0,793.9
6480,2021-02-19 12:00:00,4.283,18.15,1.118,813.0,197.9,629.158,0,813.0
6481,2021-02-19 12:15:00,4.629,18.02,2.013,828.0,199.5,628.942,0,828.0
6482,2021-02-19 12:30:00,4.715,17.3,1.848,838.0,200.1,628.727,0,838.0
6483,2021-02-19 12:45:00,5.445,15.69,1.447,840.0,201.4,628.512,0,840.0
6484,2021-02-19 13:00:00,5.945,14.94,1.728,840.0,201.5,628.297,0,840.0
6485,2021-02-19 13:15:00,5.915,13.95,1.625,835.0,201.6,628.072,0,835.0
6486,2021-02-19 13:30:00,6.172,14.78,1.57,822.0,203.4,627.8480000000001,0,822.0
6487,2021-02-19 13:45:00,6.621,14.52,1.591,805.0,204.3,627.624,0,805.0
6488,2021-02-19 14:00:00,6.862,14.16,0.99,781.9,205.3,627.4,0,781.9
6489,2021-02-19 14:15:00,7.51,13.75,1.208,755.3,206.1,627.268,0,755.3
6490,2021-02-19 14:30:00,7.87,13.5,1.383,727.4,206.9,627.137,0,727.4
6491,2021-02-19 14:45:00,7.973,13.37,1.371,691.0,207.8,627.006,0,691.0
6492,2021-02-19 15:00:00,7.8,13.43,1.166,653.8,207.3,626.875,0,653.8
6493,2021-02-19 15:15:00,8.6,12.96,1.119,610.1,208.5,626.81,0,610.1
6494,2021-02-19 15:30:00,8.74,13.57,0.808,563.3,209.0,626.744,0,563.3
6495,2021-02-19 15:45:00,8.97,12.71,1.417,516.3,208.5,626.679,0,516.3
6496,2021-02-19 16:00:00,8.68,12.33,0.981,464.9,209.2,626.614,0,464.9
6497,2021-02-19 16:15:00,9.27,12.11,1.032,411.3,209.4,626.614,0,411.3
6498,2021-02-19 16:30:00,8.99,12.64,1.322,353.5,208.8,626.614,0,353.5
6499,2021-02-19 16:45:00,8.54,13.03,1.87,301.2,208.0,626.614,0,301.2
6500,2021-02-19 17:00:00,8.47,12.37,1.583,246.2,208.0,626.614,0,246.2
6501,2021-02-19 17:15:00,8.51,13.09,1.777,137.1,207.5,626.697,0,137.1
6502,2021-02-19 17:30:00,7.474,13.05,2.086,20.73,206.6,626.78,0,20.73
6503,2021-02-19 17:45:00,6.99,13.31,1.153,13.78,206.5,626.862,0,13.78
6504,2021-02-19 18:00:00,6.416,14.76,0.92,6.67,206.4,626.945,0,6.67
6505,2021-02-19 18:15:00,5.659,16.06,0.322,-1.916,206.3,627.061,0,-1.916
6506,2021-02-19 18:30:00,5.092,15.84,0.43,-4.57,206.3,627.178,0,-4.57
6507,2021-02-19 18:45:00,4.757,16.96,0.455,-5.103,206.1,627.294,0,-5.103
6508,2021-02-19 19:00:00,4.75,15.8,0.838,-5.082,206.0,627.41,0,-5.082
6509,2021-02-19 19:15:00,4.893,15.8,1.302,-4.816,205.8,627.493,0,-4.816
6510,2021-02-19 19:30:00,4.731,18.47,1.083,-5.157,206.0,627.575,0,-5.157
6511,2021-02-19 19:45:00,3.325,17.91,1.064,-5.12,205.1,627.658,0,-5.12
6512,2021-02-19 20:00:00,2.516,17.15,0.918,-4.55,204.3,627.74,0,-4.55
6513,2021-02-19 20:15:00,1.851,18.04,0.641,-4.291,204.3,627.819,0,-4.291
6514,2021-02-19 20:30:00,1.188,19.02,0.262,-4.02,203.1,627.899,0,-4.02
6515,2021-02-19 20:45:00,0.4,20.91,0.884,-4.08,201.6,627.9780000000001,0,-4.08
6516,2021-02-19 21:00:00,0.088,19.54,1.555,-4.106,200.8,628.057,0,-4.106
6517,2021-02-19 21:15:00,0.039,20.15,0.62,-4.2,200.6,628.101,0,-4.2
6518,2021-02-19 21:30:00,-0.711,25.01,0.532,-3.806,198.9,628.146,0,-3.806
