,When,T_a,RH,v_a,p_a
4558,2021-01-30 11:30:00,-10.96,33.0,2.254,622.248
4559,2021-01-30 11:45:00,-11.03,34.61,2.724,622.101
4560,2021-01-30 12:00:00,-10.7,32.78,2.55,621.955
4561,2021-01-30 12:15:00,-10.41,33.42,3.062,621.716
4562,2021-01-30 12:30:00,-10.52,32.37,2.917,621.478
4563,2021-01-30 12:45:00,-9.98,31.36,3.039,621.239
4564,2021-01-30 13:00:00,-9.93,31.99,2.74,621.0
4565,2021-01-30 13:15:00,-9.69,31.0,2.867,620.811
4566,2021-01-30 13:30:00,-9.29,29.42,2.648,620.623
4567,2021-01-30 13:45:00,-9.15,30.05,2.861,620.434
4568,2021-01-30 14:00:00,-9.18,29.35,3.523,620.245
4569,2021-01-30 14:15:00,-9.21,29.51,3.315,620.176
4570,2021-01-30 14:30:00,-8.5,29.28,2.347,620.107
4571,2021-01-30 14:45:00,-7.779,27.85,2.118,620.038
4572,2021-01-30 15:00:00,-8.15,27.15,2.83,619.969
4573,2021-01-30 15:15:00,-8.11,27.89,2.54,619.956
4574,2021-01-30 15:30:00,-8.05,26.9,2.64,619.943
4575,2021-01-30 15:45:00,-8.06,27.08,2.613,619.93
4576,2021-01-30 16:00:00,-7.896,26.49,2.379,619.917
4577,2021-01-30 16:15:00,-7.964,26.1,1.906,619.934
4578,2021-01-30 16:30:00,-7.773,26.11,1.936,619.951
4579,2021-01-30 16:45:00,-7.991,25.1,2.208,619.968
4580,2021-01-30 17:00:00,-8.09,25.6,0.917,619.985
4581,2021-01-30 17:15:00,-8.09,26.86,0.8,620.006
4582,2021-01-30 17:30:00,-8.15,28.02,1.35,620.028
4583,2021-01-30 17:45:00,-8.47,30.44,3.224,620.05
4584,2021-01-30 18:00:00,-9.08,30.38,5.267,620.072
4585,2021-01-30 18:15:00,-9.24,29.92,4.999,620.214
4586,2021-01-30 18:30:00,-9.19,28.84,3.718,620.357
4587,2021-01-30 18:45:00,-9.35,29.07,3.264,620.499
4588,2021-01-30 19:00:00,-9.57,28.53,3.295,620.642
4589,2021-01-30 19:15:00,-9.89,29.66,3.931,620.756
4590,2021-01-30 19:30:00,-10.14,29.18,3.76,620.871
4591,2021-01-30 19:45:00,-10.23,29.38,4.984,620.986
4592,2021-01-30 20:00:00,-10.28,29.82,4.125,621.1
4593,2021-01-30 20:15:00,-10.42,30.18,4.151,621.127
4594,2021-01-30 20:30:00,-10.46,30.23,3.973,621.154
4595,2021-01-30 20:45:00,-10.51,29.36,3.076,621.18
4596,2021-01-30 21:00:00,-10.51,29.42,3.996,621.206
4597,2021-01-30 21:15:00,-10.57,29.3,3.507,621.22
4598,2021-01-30 21:30:00,-10.65,29.03,3.763,621.233
4599,2021-01-30 21:45:00,-10.76,29.31,3.718,621.246
4600,2021-01-30 22:00:00,-10.78,29.46,3.504,621.26
4601,2021-01-30 22:15:00,-10.8,28.72,3.051,621.3
4602,2021-01-30 22:30:00,-10.89,28.57,3.364,621.34
4603,2021-01-30 22:45:00,-10.88,28.41,3.033,621.381
4604,2021-01-30 23:00:00,-11.02,29.9,3.392,621.421
4605,2021-01-30 23:15:00,-10.99,28.71,2.819,621.423
4606,2021-01-30 23:30:00,-11.15,28.77,3.0,621.425
4607,2021-01-30 23:45:00,-11.2,29.04,2.814,621.427
4608,2021-01-31 00:00:00,-11.25,29.2,2.889,621.428
4609,2021-01-31 00:15:00,-11.39,29.34,2.984,621.408
4610,2021-01-31 00:30:00,-11.39,28.65,2.94,621.387
4611,2021-01-31 00:45:00,-11.58,30.25,3.462,621.367
4612,2021-01-31 01:00:00,-11.68,30.11,3.639,621.346
4613,2021-01-31 01:15:00,-11.67,30.39,3.665,621.343
4614,2021-01-31 01:30:00,-11.89,31.19,3.782,621.341
4615,2021-01-31 01:45:00,-12.08,31.98,4.005,621.338
4616,2021-01-31 02:00:00,-12.32,32.66,4.11,621.336
4617,2021-01-31 02:15:00,-12.34,31.71,3.73,621.302
4618,2021-01-31 02:30:00,-12.2,30.1,3.693,621.269
4619,2021-01-31 02:45:00,-12.3,30.27,3.625,621.236
4620,2021-01-31 03:00:00,-12.25,30.37,3.513,621.202
4621,2021-01-31 03:15:00,-12.36,30.86,3.717,621.137
4622,2021-01-31 03:30:00,-12.5,32.28,3.908,621.071
4623,2021-01-31 03:45:00,-12.59,31.36,3.512,621.006
4624,2021-01-31 04:00:00,-12.67,32.07,3.494,620.94
4625,2021-01-31 04:15:00,-12.66,32.51,2.887,620.946
4626,2021-01-31 04:30:00,-12.83,33.84,2.719,620.953
4627,2021-01-31 04:45:00,-13.25,35.51,3.823,620.959
4628,2021-01-31 05:00:00,-13.24,32.91,3.233,620.966
4629,2021-01-31 05:15:00,-12.91,34.39,1.965,621.018
4630,2021-01-31 05:30:00,-13.12,34.61,2.574,621.07
4631,2021-01-31 05:45:00,-13.45,35.03,3.875,621.123
4632,2021-01-31 06:00:00,-13.54,34.09,3.602,621.175
4633,2021-01-31 06:15:00,-13.15,32.53,2.247,621.257
4634,2021-01-31 06:30:00,-13.15,33.54,2.428,621.34
4635,2021-01-31 06:45:00,-13.21,32.87,2.262,621.422
4636,2021-01-31 07:00:00,-13.45,33.7,2.339,621.504
4637,2021-01-31 07:15:00,-14.01,38.04,0.398,621.668
4638,2021-01-31 07:30:00,-13.85,35.19,1.025,621.832
4639,2021-01-31 07:45:00,-13.89,34.01,2.35,621.996
4640,2021-01-31 08:00:00,-13.68,34.35,1.897,622.16
4641,2021-01-31 08:15:00,-13.67,35.38,1.319,622.187
4642,2021-01-31 08:30:00,-13.24,34.34,0.769,622.214
4643,2021-01-31 08:45:00,-12.39,34.04,0.584,622.241
4644,2021-01-31 09:00:00,-12.62,37.01,2.068,622.268
4645,2021-01-31 09:15:00,-12.54,37.13,1.253,622.321
4646,2021-01-31 09:30:00,-12.22,37.63,1.487,622.373
4647,2021-01-31 09:45:00,-11.66,35.08,0.907,622.426
4648,2021-01-31 10:00:00,-11.77,36.01,1.472,622.479
4649,2021-01-31 10:15:00,-11.41,35.67,1.724,622.522
4650,2021-01-31 10:30:00,-10.98,34.25,1.129,622.565
4651,2021-01-31 10:45:00,-10.52,35.13,1.901,622.608
4652,2021-01-31 11:00:00,-10.37,33.42,2.264,622.65
4653,2021-01-31 11:15:00,-10.18,33.37,1.862,622.597
4654,2021-01-31 11:30:00,-9.71,33.86,1.663,622.543
4655,2021-01-31 11:45:00,-9.66,33.84,2.037,622.49
4656,2021-01-31 12:00:00,-9.53,32.54,2.443,622.436
4657,2021-01-31 12:15:00,-9.52,32.22,2.41,622.309
4658,2021-01-31 12:30:00,-8.89,31.02,2.12,622.182
4659,2021-01-31 12:45:00,-8.64,30.97,2.3,622.054
4660,2021-01-31 13:00:00,-8.52,30.89,2.51,621.927
4661,2021-01-31 13:15:00,-8.32,29.61,2.204,621.802
4662,2021-01-31 13:30:00,-7.69,28.15,2.186,621.676
4663,2021-01-31 13:45:00,-7.437,28.06,2.738,621.551
4664,2021-01-31 14:00:00,-7.414,28.31,3.143,621.425
4665,2021-01-31 14:15:00,-7.155,27.44,3.238,621.369
4666,2021-01-31 14:30:00,-6.714,27.19,2.77,621.314
4667,2021-01-31 14:45:00,-6.633,26.0,2.105,621.258
4668,2021-01-31 15:00:00,-6.739,26.15,3.13,621.202
4669,2021-01-31 15:15:00,-6.331,25.27,2.437,621.13
4670,2021-01-31 15:30:00,-5.638,22.81,1.52,621.058
4671,2021-01-31 15:45:00,-5.729,24.65,2.264,620.987
4672,2021-01-31 16:00:00,-6.163,24.2,3.035,620.915
4673,2021-01-31 16:15:00,-5.919,24.18,2.14,620.915
4674,2021-01-31 16:30:00,-5.946,24.23,1.32,620.915
4675,2021-01-31 16:45:00,-5.992,23.75,1.677,620.915
4676,2021-01-31 17:00:00,-6.238,24.43,1.128,620.916
4677,2021-01-31 17:15:00,-6.431,24.15,1.468,620.961
4678,2021-01-31 17:30:00,-6.574,23.92,1.582,621.007
4679,2021-01-31 17:45:00,-6.668,24.03,0.979,621.053
4680,2021-01-31 18:00:00,-6.872,26.33,0.323,621.099
4681,2021-01-31 18:15:00,-7.255,28.67,0.078,621.183
4682,2021-01-31 18:30:00,-7.753,27.7,0.099,621.267
4683,2021-01-31 18:45:00,-7.921,28.3,0.084,621.351
4684,2021-01-31 19:00:00,-7.987,30.86,0.104,621.434
4685,2021-01-31 19:15:00,-8.15,32.64,0.134,621.541
4686,2021-01-31 19:30:00,-7.872,28.38,1.591,621.647
4687,2021-01-31 19:45:00,-7.851,27.62,2.897,621.754
4688,2021-01-31 20:00:00,-7.761,27.54,2.225,621.86
4689,2021-01-31 20:15:00,-7.804,27.24,2.517,621.951
4690,2021-01-31 20:30:00,-7.786,26.66,2.539,622.042
4691,2021-01-31 20:45:00,-7.81,26.56,2.327,622.133
4692,2021-01-31 21:00:00,-7.898,26.35,2.613,622.224
4693,2021-01-31 21:15:00,-8.03,27.08,2.507,622.287
4694,2021-01-31 21:30:00,-8.04,27.49,2.883,622.349
4695,2021-01-31 21:45:00,-7.983,27.57,2.966,622.412
4696,2021-01-31 22:00:00,-8.03,29.66,1.262,622.475
4697,2021-01-31 22:15:00,-8.15,29.17,0.898,622.509
4698,2021-01-31 22:30:00,-8.26,30.58,2.252,622.543
4699,2021-01-31 22:45:00,-8.54,30.89,2.764,622.577
4700,2021-01-31 23:00:00,-8.43,28.71,2.264,622.61
4701,2021-01-31 23:15:00,-8.52,29.41,2.608,622.596
4702,2021-01-31 23:30:00,-8.75,29.62,2.5,622.582
4703,2021-01-31 23:45:00,-8.84,30.43,2.313,622.568
4704,2021-02-01 00:00:00,-9.35,34.55,0.766,622.554
4705,2021-02-01 00:15:00,-9.66,31.01,1.531,622.508
4706,2021-02-01 00:30:00,-9.57,32.02,3.332,622.462
4707,2021-02-01 00:45:00,-9.71,31.43,3.313,622.417
4708,2021-02-01 01:00:00,-9.62,30.92,2.936,622.371
4709,2021-02-01 01:15:00,-9.59,31.9,3.237,622.259
4710,2021-02-01 01:30:00,-9.64,31.14,3.098,622.147
4711,2021-02-01 01:45:00,-9.59,31.55,3.022,622.034
4712,2021-02-01 02:00:00,-9.48,30.03,2.415,621.922
4713,2021-02-01 02:15:00,-9.29,32.11,2.054,621.977
4714,2021-02-01 02:30:00,-9.94,35.5,0.521,622.033
4715,2021-02-01 02:45:00,-10.27,36.51,0.301,622.088
4716,2021-02-01 03:00:00,-10.43,39.99,0.025,622.144
4717,2021-02-01 03:15:00,-10.24,35.18,1.007,622.026
4718,2021-02-01 03:30:00,-9.76,35.63,2.387,621.908
4719,2021-02-01 03:45:00,-9.23,33.23,2.04,621.79
4720,2021-02-01 04:00:00,-8.84,34.3,1.039,621.672
4721,2021-02-01 04:15:00,-9.46,38.03,0.692,621.724
4722,2021-02-01 04:30:00,-10.39,38.8,0.544,621.775
4723,2021-02-01 04:45:00,-10.31,39.12,1.675,621.827
4724,2021-02-01 05:00:00,-10.78,41.85,1.356,621.878
4725,2021-02-01 05:15:00,-11.07,41.87,0.441,621.936
4726,2021-02-01 05:30:00,-10.63,40.57,1.865,621.993
4727,2021-02-01 05:45:00,-10.18,41.94,2.045,622.051
4728,2021-02-01 06:00:00,-10.24,41.74,1.027,622.108
4729,2021-02-01 06:15:00,-10.56,44.58,0.013,622.249
4730,2021-02-01 06:30:00,-10.62,43.02,0.219,622.39
4731,2021-02-01 06:45:00,-10.64,44.78,0.447,622.531
4732,2021-02-01 07:00:00,-10.82,43.36,0.318,622.672
4733,2021-02-01 07:15:00,-10.99,46.33,0.104,622.755
4734,2021-02-01 07:30:00,-10.9,44.73,0.91,622.838
4735,2021-02-01 07:45:00,-10.48,45.29,2.361,622.921
4736,2021-02-01 08:00:00,-10.38,45.22,1.846,623.005
4737,2021-02-01 08:15:00,-10.67,43.88,0.779,623.14
4738,2021-02-01 08:30:00,-11.13,46.63,0.614,623.275
4739,2021-02-01 08:45:00,-11.3,45.24,0.13,623.41
4740,2021-02-01 09:00:00,-10.51,41.54,0.59,623.545
4741,2021-02-01 09:15:00,-10.17,39.48,1.469,623.677
4742,2021-02-01 09:30:00,-10.19,39.28,1.541,623.809
4743,2021-02-01 09:45:00,-9.72,36.38,0.725,623.942
4744,2021-02-01 10:00:00,-8.71,35.42,0.914,624.074
4745,2021-02-01 10:15:00,-8.45,36.25,1.605,624.09
4746,2021-02-01 10:30:00,-8.66,35.76,2.32,624.107
4747,2021-02-01 10:45:00,-8.08,33.76,1.536,624.123
4748,2021-02-01 11:00:00,-8.07,34.09,2.148,624.139
4749,2021-02-01 11:15:00,-7.732,32.6,2.094,624.067
4750,2021-02-01 11:30:00,-7.469,33.2,1.995,623.996
4751,2021-02-01 11:45:00,-6.998,32.36,2.275,623.924
4752,2021-02-01 12:00:00,-6.711,31.09,2.091,623.852
4753,2021-02-01 12:15:00,-6.526,30.71,2.216,623.765
4754,2021-02-01 12:30:00,-6.126,30.87,2.058,623.679
4755,2021-02-01 12:45:00,-6.035,30.44,2.722,623.592
4756,2021-02-01 13:00:00,-5.532,29.13,2.462,623.505
4757,2021-02-01 13:15:00,-5.256,29.25,2.826,623.326
4758,2021-02-01 13:30:00,-5.156,28.32,3.576,623.148
4759,2021-02-01 13:45:00,-4.418,26.93,2.862,622.969
4760,2021-02-01 14:00:00,-4.725,25.42,3.709,622.79
4761,2021-02-01 14:15:00,-4.579,22.84,5.687,622.772
4762,2021-02-01 14:30:00,-4.367,22.57,4.265,622.753
4763,2021-02-01 14:45:00,-4.02,21.19,3.42,622.734
4764,2021-02-01 15:00:00,-4.034,22.05,2.796,622.715
4765,2021-02-01 15:15:00,-4.086,19.01,4.701,622.715
4766,2021-02-01 15:30:00,-4.132,18.09,3.428,622.714
4767,2021-02-01 15:45:00,-4.004,16.92,2.241,622.714
4768,2021-02-01 16:00:00,-4.262,17.66,3.157,622.714
4769,2021-02-01 16:15:00,-4.254,18.13,2.254,622.6
4770,2021-02-01 16:30:00,-4.306,18.64,3.546,622.486
4771,2021-02-01 16:45:00,-4.01,18.61,2.071,622.373
4772,2021-02-01 17:00:00,-4.505,20.56,3.436,622.259
4773,2021-02-01 17:15:00,-4.688,19.16,4.432,622.38
4774,2021-02-01 17:30:00,-4.882,24.17,3.715,622.5
4775,2021-02-01 17:45:00,-5.042,25.79,2.783,622.62
4776,2021-02-01 18:00:00,-5.172,26.29,2.423,622.741
4777,2021-02-01 18:15:00,-5.404,26.36,1.535,622.833
4778,2021-02-01 18:30:00,-5.472,26.96,2.08,622.925
4779,2021-02-01 18:45:00,-5.895,25.19,1.931,623.017
4780,2021-02-01 19:00:00,-6.595,24.04,4.347,623.109
4781,2021-02-01 19:15:00,-6.668,22.79,4.767,623.168
4782,2021-02-01 19:30:00,-7.018,21.08,3.626,623.226
4783,2021-02-01 19:45:00,-7.016,19.54,3.685,623.285
4784,2021-02-01 20:00:00,-6.996,19.01,3.973,623.344
4785,2021-02-01 20:15:00,-7.297,20.4,4.115,623.441
4786,2021-02-01 20:30:00,-7.456,20.91,3.952,623.538
4787,2021-02-01 20:45:00,-7.493,20.66,4.039,623.634
4788,2021-02-01 21:00:00,-7.707,21.67,5.289,623.731
4789,2021-02-01 21:15:00,-7.9,22.4,4.898,623.738
4790,2021-02-01 21:30:00,-7.97,22.55,5.375,623.745
4791,2021-02-01 21:45:00,-8.2,23.97,4.835,623.751
4792,2021-02-01 22:00:00,-8.27,24.08,3.794,623.758
4793,2021-02-01 22:15:00,-8.24,24.1,3.798,623.787
4794,2021-02-01 22:30:00,-8.32,24.18,4.093,623.817
4795,2021-02-01 22:45:00,-8.38,25.58,3.107,623.846
4796,2021-02-01 23:00:00,-8.47,25.71,2.462,623.876
4797,2021-02-01 23:15:00,-8.37,25.87,2.508,623.872
4798,2021-02-01 23:30:00,-8.61,25.99,2.447,623.868
4799,2021-02-01 23:45:00,-8.87,26.56,3.134,623.864
4800,2021-02-02 00:00:00,-8.99,27.58,2.989,623.86
4801,2021-02-02 00:15:00,-9.02,28.59,2.738,623.863
4802,2021-02-02 00:30:00,-9.06,29.15,2.728,623.866
4803,2021-02-02 00:45:00,-9.13,29.53,2.887,623.868
4804,2021-02-02 01:00:00,-9.12,29.78,2.791,623.871
4805,2021-02-02 01:15:00,-9.29,31.51,2.788,623.787
4806,2021-02-02 01:30:00,-9.28,31.05,2.663,623.702
4807,2021-02-02 01:45:00,-9.34,32.18,2.574,623.618
4808,2021-02-02 02:00:00,-9.36,32.37,2.697,623.533
4809,2021-02-02 02:15:00,-9.75,34.11,2.79,623.482
4810,2021-02-02 02:30:00,-9.94,34.41,2.85,623.432
4811,2021-02-02 02:45:00,-9.96,34.41,2.511,623.381
4812,2021-02-02 03:00:00,-10.09,35.28,3.014,623.331
4813,2021-02-02 03:15:00,-9.92,35.31,1.725,623.274
4814,2021-02-02 03:30:00,-10.03,36.15,2.15,623.218
4815,2021-02-02 03:45:00,-10.24,34.79,2.689,623.162
4816,2021-02-02 04:00:00,-10.35,35.77,2.38,623.106
4817,2021-02-02 04:15:00,-10.36,34.88,2.744,623.052
4818,2021-02-02 04:30:00,-10.14,35.36,1.961,622.998
4819,2021-02-02 04:45:00,-10.41,36.21,1.872,622.945
4820,2021-02-02 05:00:00,-10.57,37.91,1.01,622.891
4821,2021-02-02 05:15:00,-10.9,38.15,2.676,622.898
4822,2021-02-02 05:30:00,-10.79,36.37,1.981,622.906
4823,2021-02-02 05:45:00,-10.85,37.7,1.527,622.913
4824,2021-02-02 06:00:00,-10.96,39.25,3.179,622.92
4825,2021-02-02 06:15:00,-11.18,38.18,3.391,622.96
4826,2021-02-02 06:30:00,-11.18,38.31,3.264,623.0
4827,2021-02-02 06:45:00,-11.16,38.38,3.251,623.04
4828,2021-02-02 07:00:00,-11.21,38.1,3.049,623.08
4829,2021-02-02 07:15:00,-11.17,38.89,2.665,623.144
4830,2021-02-02 07:30:00,-11.34,40.35,1.712,623.209
4831,2021-02-02 07:45:00,-11.65,40.06,2.058,623.273
4832,2021-02-02 08:00:00,-11.83,38.84,3.01,623.337
4833,2021-02-02 08:15:00,-11.61,38.91,1.701,623.41
4834,2021-02-02 08:30:00,-11.58,40.59,0.612,623.483
4835,2021-02-02 08:45:00,-11.01,39.94,0.354,623.556
4836,2021-02-02 09:00:00,-10.28,38.45,0.182,623.629
4837,2021-02-02 09:15:00,-9.4,37.32,0.272,623.636
4838,2021-02-02 09:30:00,-9.22,38.41,0.737,623.643
4839,2021-02-02 09:45:00,-9.42,39.82,1.587,623.65
4840,2021-02-02 10:00:00,-9.45,39.43,1.758,623.657
4841,2021-02-02 10:15:00,-8.88,39.41,1.609,623.621
4842,2021-02-02 10:30:00,-8.8,39.09,2.023,623.586
4843,2021-02-02 10:45:00,-8.62,39.81,2.088,623.55
4844,2021-02-02 11:00:00,-8.28,38.8,2.096,623.514
4845,2021-02-02 11:15:00,-8.32,38.49,2.524,623.317
4846,2021-02-02 11:30:00,-8.05,36.67,2.126,623.12
4847,2021-02-02 11:45:00,-7.497,37.01,2.008,622.923
4848,2021-02-02 12:00:00,-7.09,34.66,1.712,622.726
4849,2021-02-02 12:15:00,-6.869,33.73,2.545,622.546
4850,2021-02-02 12:30:00,-6.235,32.8,2.356,622.367
4851,2021-02-02 12:45:00,-6.248,31.14,2.066,622.187
4852,2021-02-02 13:00:00,-6.044,30.7,2.442,622.007
4853,2021-02-02 13:15:00,-6.006,30.35,2.411,621.785
4854,2021-02-02 13:30:00,-5.517,29.32,2.826,621.563
4855,2021-02-02 13:45:00,-4.941,26.22,1.942,621.342
4856,2021-02-02 14:00:00,-4.725,24.04,2.317,621.12
4857,2021-02-02 14:15:00,-4.472,23.08,2.556,620.953
4858,2021-02-02 14:30:00,-4.341,19.51,3.865,620.786
4859,2021-02-02 14:45:00,-4.214,18.23,3.445,620.62
4860,2021-02-02 15:00:00,-3.703,17.04,2.476,620.453
4861,2021-02-02 15:15:00,-3.955,15.61,3.217,620.328
4862,2021-02-02 15:30:00,-4.101,16.55,4.256,620.203
4863,2021-02-02 15:45:00,-3.692,14.96,2.706,620.079
4864,2021-02-02 16:00:00,-4.033,15.19,3.646,619.954
4865,2021-02-02 16:15:00,-4.054,14.34,3.108,619.822
4866,2021-02-02 16:30:00,-3.948,15.01,2.68,619.691
4867,2021-02-02 16:45:00,-4.183,15.58,4.281,619.559
4868,2021-02-02 17:00:00,-4.427,15.68,4.512,619.428
4869,2021-02-02 17:15:00,-4.491,15.46,4.091,619.461
4870,2021-02-02 17:30:00,-4.443,15.47,3.536,619.494
4871,2021-02-02 17:45:00,-4.612,16.04,4.077,619.527
4872,2021-02-02 18:00:00,-4.787,16.91,2.679,619.56
4873,2021-02-02 18:15:00,-5.074,17.81,1.622,619.658
4874,2021-02-02 18:30:00,-5.196,17.86,1.358,619.756
4875,2021-02-02 18:45:00,-5.316,18.25,0.936,619.854
4876,2021-02-02 19:00:00,-5.491,18.41,1.881,619.952
4877,2021-02-02 19:15:00,-5.679,18.57,0.839,619.982
4878,2021-02-02 19:30:00,-5.876,19.23,0.618,620.013
4879,2021-02-02 19:45:00,-6.0,20.79,0.207,620.043
4880,2021-02-02 20:00:00,-5.905,20.79,1.449,620.073
4881,2021-02-02 20:15:00,-5.947,20.02,0.676,620.115
4882,2021-02-02 20:30:00,-6.256,23.47,0.238,620.157
4883,2021-02-02 20:45:00,-6.199,20.95,1.165,620.199
4884,2021-02-02 21:00:00,-6.275,23.53,1.156,620.241
4885,2021-02-02 21:15:00,-6.719,26.46,0.339,620.266
4886,2021-02-02 21:30:00,-6.659,22.46,0.724,620.292
4887,2021-02-02 21:45:00,-6.701,23.93,0.431,620.317
4888,2021-02-02 22:00:00,-6.868,25.62,0.98,620.343
4889,2021-02-02 22:15:00,-6.999,26.27,1.422,620.409
4890,2021-02-02 22:30:00,-7.05,26.66,1.296,620.474
4891,2021-02-02 22:45:00,-7.109,27.21,0.962,620.54
4892,2021-02-02 23:00:00,-7.387,31.64,1.338,620.605
4893,2021-02-02 23:15:00,-7.515,29.0,2.251,620.573
4894,2021-02-02 23:30:00,-7.277,31.72,2.059,620.54
4895,2021-02-02 23:45:00,-7.393,32.99,3.674,620.508
4896,2021-02-03 00:00:00,-7.444,36.29,2.234,620.475
4897,2021-02-03 00:15:00,-7.886,35.46,2.165,620.441
4898,2021-02-03 00:30:00,-8.01,36.8,1.151,620.407
4899,2021-02-03 00:45:00,-8.38,38.99,1.1,620.372
4900,2021-02-03 01:00:00,-8.39,39.67,0.753,620.338
4901,2021-02-03 01:15:00,-8.6,45.52,0.951,620.317
4902,2021-02-03 01:30:00,-8.37,44.29,1.371,620.296
4903,2021-02-03 01:45:00,-8.62,42.25,0.113,620.275
4904,2021-02-03 02:00:00,-8.88,40.11,0.66,620.254
4905,2021-02-03 02:15:00,-8.51,38.79,2.465,620.206
4906,2021-02-03 02:30:00,-8.58,38.79,2.743,620.157
4907,2021-02-03 02:45:00,-8.68,41.49,1.716,620.109
4908,2021-02-03 03:00:00,-9.07,41.79,0.474,620.06
4909,2021-02-03 03:15:00,-8.96,42.67,1.644,620.029
4910,2021-02-03 03:30:00,-8.73,44.26,2.884,619.998
4911,2021-02-03 03:45:00,-8.98,46.94,3.138,619.967
4912,2021-02-03 04:00:00,-9.12,43.59,2.54,619.936
4913,2021-02-03 04:15:00,-9.03,43.41,2.805,619.95
4914,2021-02-03 04:30:00,-9.01,44.19,2.525,619.964
4915,2021-02-03 04:45:00,-9.42,44.73,2.875,619.978
4916,2021-02-03 05:00:00,-10.01,44.57,3.408,619.992
4917,2021-02-03 05:15:00,-10.15,42.26,4.401,619.995
4918,2021-02-03 05:30:00,-10.29,41.82,4.665,619.999
4919,2021-02-03 05:45:00,-10.37,39.53,3.868,620.002
4920,2021-02-03 06:00:00,-10.49,37.96,3.256,620.005
4921,2021-02-03 06:15:00,-10.34,37.86,3.506,620.089
4922,2021-02-03 06:30:00,-10.28,38.25,2.037,620.174
4923,2021-02-03 06:45:00,-10.29,41.23,1.823,620.258
4924,2021-02-03 07:00:00,-10.41,42.53,1.908,620.342
4925,2021-02-03 07:15:00,-10.57,45.69,0.816,620.473
4926,2021-02-03 07:30:00,-10.91,48.07,0.802,620.603
4927,2021-02-03 07:45:00,-10.99,48.78,0.368,620.733
4928,2021-02-03 08:00:00,-11.03,50.8,0.282,620.863
4929,2021-02-03 08:15:00,-10.81,47.73,0.73,620.969
4930,2021-02-03 08:30:00,-10.07,45.45,0.501,621.075
4931,2021-02-03 08:45:00,-9.58,44.42,1.342,621.181
4932,2021-02-03 09:00:00,-9.49,44.42,2.188,621.287
4933,2021-02-03 09:15:00,-9.4,42.76,1.768,621.335
4934,2021-02-03 09:30:00,-8.88,42.1,0.91,621.382
4935,2021-02-03 09:45:00,-8.65,42.32,1.408,621.429
4936,2021-02-03 10:00:00,-8.63,43.28,1.704,621.476
4937,2021-02-03 10:15:00,-8.67,42.79,2.525,621.442
4938,2021-02-03 10:30:00,-8.09,41.35,1.727,621.407
4939,2021-02-03 10:45:00,-7.847,40.14,1.841,621.372
4940,2021-02-03 11:00:00,-7.513,37.29,1.731,621.338
4941,2021-02-03 11:15:00,-6.927,36.36,2.54,621.228
4942,2021-02-03 11:30:00,-6.735,34.03,2.049,621.118
4943,2021-02-03 11:45:00,-6.818,32.44,2.423,621.009
4944,2021-02-03 12:00:00,-6.474,29.57,1.461,620.9
4945,2021-02-03 12:15:00,-6.433,28.38,2.636,620.742
4946,2021-02-03 12:30:00,-5.994,24.73,2.142,620.584
4947,2021-02-03 12:45:00,-6.384,24.86,3.944,620.426
4948,2021-02-03 13:00:00,-6.204,23.2,2.839,620.269
4949,2021-02-03 13:15:00,-5.491,23.12,2.394,620.08
4950,2021-02-03 13:30:00,-5.429,21.02,1.917,619.891
4951,2021-02-03 13:45:00,-4.787,19.91,2.85,619.702
4952,2021-02-03 14:00:00,-3.966,20.4,2.389,619.513
4953,2021-02-03 14:15:00,-5.382,19.97,3.02,619.434
4954,2021-02-03 14:30:00,-5.256,20.24,2.82,619.355
4955,2021-02-03 14:45:00,-5.511,21.17,3.84,619.275
4956,2021-02-03 15:00:00,-5.83,22.13,4.511,619.196
4957,2021-02-03 15:15:00,-5.837,21.63,3.623,619.148
4958,2021-02-03 15:30:00,-6.008,21.34,2.232,619.1
4959,2021-02-03 15:45:00,-5.791,20.92,1.925,619.051
4960,2021-02-03 16:00:00,-5.166,19.95,2.155,619.003
4961,2021-02-03 16:15:00,-5.571,19.88,1.295,618.968
4962,2021-02-03 16:30:00,-5.554,20.93,1.087,618.933
4963,2021-02-03 16:45:00,-5.695,25.67,5.113,618.897
4964,2021-02-03 17:00:00,-5.875,25.9,4.622,618.862
4965,2021-02-03 17:15:00,-5.909,23.65,4.072,618.903
4966,2021-02-03 17:30:00,-5.978,25.35,1.861,618.944
4967,2021-02-03 17:45:00,-6.077,22.75,2.337,618.986
4968,2021-02-03 18:00:00,-6.04,24.6,1.84,619.027
4969,2021-02-03 18:15:00,-6.272,23.99,1.607,619.069
4970,2021-02-03 18:30:00,-6.32,25.38,1.203,619.111
4971,2021-02-03 18:45:00,-6.4,25.47,3.182,619.152
4972,2021-02-03 19:00:00,-6.632,25.86,4.341,619.194
4973,2021-02-03 19:15:00,-6.781,25.32,3.374,619.265
4974,2021-02-03 19:30:00,-7.008,26.86,3.708,619.335
4975,2021-02-03 19:45:00,-7.149,27.16,3.686,619.406
4976,2021-02-03 20:00:00,-7.183,26.78,2.537,619.476
4977,2021-02-03 20:15:00,-7.187,27.14,1.9,619.559
4978,2021-02-03 20:30:00,-6.974,26.65,2.704,619.642
4979,2021-02-03 20:45:00,-6.838,26.03,1.644,619.725
4980,2021-02-03 21:00:00,-6.825,27.14,2.194,619.808
