,T_a,RH,p_a,v_a,SnowHeight,SW_global,LW_in
2021-02-08 14:30:00,5.651749,15.59832,68.33544,1.418996,,741.9675,256.4319
2021-02-08 15:00:00,6.231129,14.90531,68.28718,1.506751,,560.793,250.9896
2021-02-08 15:30:00,6.839417,14.31595,68.23949,1.601206,,542.0063,238.6052
2021-02-08 16:00:00,6.57388,14.3032,68.20884,1.882982,,245.9684,232.9583
2021-02-08 16:30:00,6.859426,14.67245,68.18662,1.994835,,264.8478,247.9003
2021-02-08 17:00:00,6.373212,15.0988,68.15943,1.581227,,126.44,252.1836
2021-02-08 17:30:00,6.134829,15.4264,68.14042,2.31049,,101.3135,251.5788
2021-02-08 18:00:00,5.36811,16.34109,68.14825,2.517342,,12.4613,243.8696
2021-02-08 18:30:00,4.956066,17.02203,68.15248,2.309285,,-4.566481,241.929
2021-02-08 19:00:00,4.804891,17.17846,68.16867,2.349981,,-5.111153,233.3773
2021-02-08 19:30:00,3.719256,18.01326,68.18409,1.256108,,-5.657436,227.4175
2021-02-08 20:00:00,3.231056,18.83848,68.20643,0.9869618,,-3.225004,237.2347
2021-02-08 20:30:00,2.503846,19.55842,68.22222,0.8475174,,-3.216409,242.0956
2021-02-08 21:00:00,2.562177,19.87477,68.21786,0.8843328,,-1.505085,254.1153
2021-02-08 21:30:00,2.727082,20.00508,68.2248,0.9616136,,-1.622615,257.5281
2021-02-08 22:00:00,1.839691,21.23039,68.23003,0.9116075,,-2.373941,253.9677
2021-02-08 22:30:00,1.52567,22.04279,68.23107,0.9083781,,-1.924475,258.6703
2021-02-08 23:00:00,1.165055,22.3656,68.21954,0.917786,,-3.685986,236.7908
2021-02-08 23:30:00,0.4380541,23.65357,68.21195,0.7560409,,-3.501845,226.8842
2021-02-09 00:00:00,0.4802937,24.39802,68.20107,0.9828998,,-1.364019,241.7953
2021-02-09 00:30:00,-0.01473982,25.52831,68.20621,1.06684,,-1.150173,255.4878
2021-02-09 01:00:00,0.1618814,25.25576,68.20122,0.8708663,,-1.768527,254.5018
2021-02-09 01:30:00,-0.3026385,25.78769,68.19498,1.065797,,-2.199142,245.642
2021-02-09 02:00:00,-0.6458396,26.11945,68.16809,0.746662,,-2.592581,234.6342
2021-02-09 02:30:00,-0.677214,26.74434,68.14266,0.5214359,,-1.746908,229.3248
2021-02-09 03:00:00,-1.546815,27.65137,68.12968,0.7057039,,-2.107802,223.5146
2021-02-09 03:30:00,-1.661513,28.35326,68.10848,1.413296,,-2.776156,211.7461
2021-02-09 04:00:00,-1.977666,29.28368,68.10609,0.5691881,,-2.879713,206.6503
2021-02-09 04:30:00,-2.071576,29.53661,68.09518,1.431385,,-2.309979,206.2259
2021-02-09 05:00:00,-1.970047,29.31966,68.07896,0.9911048,,-3.069252,207.5622
2021-02-09 05:30:00,-3.407082,31.89059,68.08967,0.5288512,,-2.631507,215.8355
2021-02-09 06:00:00,,,,,,,
2021-02-09 06:30:00,-3.728981,33.00192,68.09194,0.6877639,,-0.00108357,244.8018
2021-02-09 07:00:00,-3.452233,32.23642,68.09633,0.8925666,,-1.027792,231.1948
2021-02-09 07:30:00,-4.408313,33.63154,68.11171,0.4758843,,7.99612,208.6231
2021-02-09 08:00:00,-4.547213,34.65266,68.12453,0.6729258,,72.73676,202.4318
2021-02-09 08:30:00,-2.697743,32.29525,68.14252,0.5910017,,142.2524,208.2659
2021-02-09 09:00:00,-3.228494,32.25343,68.15948,0.4325263,,129.8862,227.2469
2021-02-09 09:30:00,-3.138879,32.77362,68.18166,0.6718751,,190.876,239.0908
2021-02-09 10:00:00,-1.820757,30.77231,68.19255,1.230678,,316.2793,222.7305
2021-02-09 10:30:00,-0.7370684,28.83606,68.18995,0.8123395,,363.7312,222.5653
2021-02-09 11:00:00,0.785656,26.77135,68.16547,0.8384147,,430.3759,226.265
2021-02-09 11:30:00,2.147575,24.28732,68.12471,1.126171,,719.913,225.0799
2021-02-09 12:00:00,3.088245,22.42847,68.06585,1.117503,,742.2642,229.6629
2021-02-09 12:30:00,3.918564,20.78359,68.00317,1.18693,,732.3033,243.7575
2021-02-09 13:00:00,4.874636,18.91169,67.92211,1.016297,,616.2185,262.8701
2021-02-09 13:30:00,4.908641,18.41879,67.84663,1.315098,,466.3154,277.3855
2021-02-09 14:00:00,5.666685,18.26713,67.80205,1.338636,,525.1071,276.6167
2021-02-09 14:30:00,6.671971,17.41882,67.74577,1.682938,,572.8033,265.7026
2021-02-09 15:00:00,6.481212,17.66042,67.70776,2.450947,,355.2905,265.4007
2021-02-09 15:30:00,5.889523,19.68006,67.68224,3.044894,,230.4213,278.9845
2021-02-09 16:00:00,5.968379,21.63774,67.65557,3.327022,,198.6726,271.9908
2021-02-09 16:30:00,5.516905,22.50529,67.65245,3.620849,,136.5859,287.2538
2021-02-09 17:00:00,5.386037,24.19793,67.65988,2.571579,,93.82065,262.7342
2021-02-09 17:30:00,4.874163,26.47174,67.66308,2.670174,,34.56675,248.9986
2021-02-09 18:00:00,4.383868,28.67067,67.67723,3.014821,,6.307767,279.9019
2021-02-09 18:30:00,4.130825,29.73822,67.71111,2.599252,,-1.908977,294.032
2021-02-09 19:00:00,3.642018,33.71686,67.75141,1.942804,,-2.805225,284.0033
2021-02-09 19:30:00,2.889693,37.24324,67.76591,3.567075,,-3.591341,265.1603
2021-02-09 20:00:00,1.944379,44.67486,67.80521,3.400123,,-2.519295,278.3803
2021-02-09 20:30:00,2.17531,42.9316,67.80288,2.901762,,-1.544077,290.4128
2021-02-09 21:00:00,1.640067,47.34584,67.84355,3.59847,,-2.154371,289.5311
2021-02-09 21:30:00,-0.172776,66.93612,67.88705,2.202957,,-3.264915,274.7336
2021-02-09 22:00:00,-0.9872399,74.4435,67.90019,2.114101,,-3.11577,252.287
2021-02-09 22:30:00,-0.3198041,68.22599,67.90153,1.744319,,-1.535713,264.6082
2021-02-09 23:00:00,-0.5202159,66.95555,67.89719,2.292504,,-2.345636,260.6434
2021-02-09 23:30:00,-0.7715525,70.09134,67.89454,2.932371,,-1.496696,275.4683
2021-02-10 00:00:00,-0.8548426,69.70027,67.89291,1.63808,,-1.696583,276.4866
2021-02-10 00:30:00,-0.7719709,69.01875,67.88367,1.13269,,-1.156197,278.2958
2021-02-10 01:00:00,-1.470537,71.61247,67.87997,1.455832,,-3.435439,246.7062
2021-02-10 01:30:00,-1.958617,73.80267,67.89202,0.9812026,,-2.315671,247.6698
2021-02-10 02:00:00,-2.398252,79.31091,67.90891,1.059873,,-0.9780565,272.3206
2021-02-10 02:30:00,-2.455382,81.97826,67.90724,0.7118666,,-0.63987,293.7382
2021-02-10 03:00:00,-2.758428,88.71882,67.89843,0.6644176,,-1.485679,291.8949
2021-02-10 03:30:00,-2.925109,89.46758,67.88958,0.3796715,,-1.563546,289.5876
2021-02-10 04:00:00,-3.067743,90.24214,67.87996,0.52082,,-1.930714,282.0103
2021-02-10 04:30:00,-3.132266,89.05723,67.87758,0.7598607,,-2.221384,273.4108
2021-02-10 05:00:00,-3.298563,88.84567,67.88108,0.5692184,,-1.275911,279.7317
2021-02-10 05:30:00,-3.119509,86.64574,67.89088,0.8651259,,-2.161493,274.943
2021-02-10 06:00:00,-3.250949,84.21731,67.91206,1.293085,,-2.71193,267.8831
2021-02-10 06:30:00,-3.530581,83.97944,67.92764,0.8011778,,-2.359788,266.8837
2021-02-10 07:00:00,-3.723017,83.90333,67.94394,0.7391699,,-1.04444,279.9819
2021-02-10 07:30:00,-3.429503,82.8891,67.96002,1.049322,,6.507635,266.9601
2021-02-10 08:00:00,-3.418263,81.81628,67.98897,0.8420501,,21.12821,255.9734
2021-02-10 08:30:00,-3.257854,80.54926,68.01862,2.079193,,43.87847,252.9387
2021-02-10 09:00:00,-3.052412,80.04576,68.07119,2.637921,,84.03687,253.7004
2021-02-10 09:30:00,-2.703256,78.91402,68.11311,2.354049,,122.6208,234.2396
2021-02-10 10:00:00,-2.616361,78.03375,68.13093,3.280028,,98.88734,228.5305
2021-02-10 10:30:00,-1.77106,75.26225,68.13358,2.747223,,239.2986,236.8843
2021-02-10 11:00:00,0.07525457,66.25488,68.14215,1.915284,,568.7575,240.9245
2021-02-10 11:30:00,1.721146,50.7,68.12687,1.702798,,763.8111,237.5513
2021-02-10 12:00:00,2.257962,49.1957,68.09399,1.507838,,680.3444,246.7781
2021-02-10 12:30:00,2.564595,45.89138,68.08282,1.359763,,678.6176,247.2826
2021-02-10 13:00:00,2.759019,43.42815,68.04431,1.591166,,446.4644,258.9613
2021-02-10 13:30:00,2.880535,41.26589,68.00074,1.376075,,352.5967,244.7165
2021-02-10 14:00:00,4.149495,37.91825,67.95577,1.525468,,669.2951,255.4454
2021-02-10 14:30:00,4.836881,35.41203,67.92476,1.852841,,809.6277,259.6925
2021-02-10 15:00:00,5.122302,32.31015,67.89261,1.801,,688.4657,254.0094
2021-02-10 15:30:00,5.51317,29.79517,67.87684,2.066973,,669.1494,268.5226
2021-02-10 16:00:00,5.573293,28.01683,67.8715,2.648617,,510.1247,254.2732
2021-02-10 16:30:00,5.519175,26.84447,67.87492,2.508576,,366.9803,241.029
2021-02-10 17:00:00,5.168592,25.58041,67.88107,2.801522,,223.5679,232.6318
2021-02-10 17:30:00,4.271727,27.64828,67.88451,2.357693,,50.35879,227.6995
2021-02-10 18:00:00,3.563204,30.08738,67.89001,1.350391,,5.149951,224.4144
2021-02-10 18:30:00,3.055745,30.93468,67.9212,0.9343955,,-4.335145,225.947
2021-02-10 19:00:00,2.359116,31.54288,67.9538,0.6528403,,-4.387375,225.8481
2021-02-10 19:30:00,2.330504,34.70237,67.96323,1.020537,,-2.828854,222.9886
2021-02-10 20:00:00,1.808567,36.7906,67.98787,0.8472444,,-4.499219,222.7733
2021-02-10 20:30:00,0.7767112,38.01999,68.02106,0.8757134,,-3.664243,221.1402
2021-02-10 21:00:00,1.455633,37.3577,68.04958,1.98084,,-3.172686,225.0816
2021-02-10 21:30:00,0.4746438,40.56279,68.05254,1.357048,,-4.040624,224.8708
2021-02-10 22:00:00,0.03187731,41.4159,68.05651,0.4769265,,-3.59676,221.3692
2021-02-10 22:30:00,-0.3044339,41.30114,68.0675,0.9333461,,-3.131682,218.4622
2021-02-10 23:00:00,-0.8902277,42.79027,68.05331,0.2986633,,-1.848598,216.2005
2021-02-10 23:30:00,-0.7642011,41.79882,68.05022,0.7998091,,-0.852575,215.1103
2021-02-11 00:00:00,-0.7771942,43.92924,68.05691,0.9302838,,-1.974957,215.2315
2021-02-11 00:30:00,-1.171309,45.47356,68.05709,0.4730015,,-2.49523,214.9338
2021-02-11 01:00:00,-1.791586,47.03379,68.03735,0.4082022,,-1.621648,212.3488
2021-02-11 01:30:00,-1.910744,46.76368,68.02449,0.5383263,,-1.371752,211.2059
2021-02-11 02:00:00,-2.61287,48.70792,68.01981,0.4937804,,-2.050065,210.424
2021-02-11 02:30:00,-2.71412,48.55574,68.01006,0.6465695,,-2.025408,211.9878
2021-02-11 03:00:00,-3.051581,50.05574,67.99083,0.4659293,,-0.6515606,221.9412
2021-02-11 03:30:00,-3.352879,50.73325,67.9875,0.4697511,,-0.7571634,227.1651
2021-02-11 04:00:00,-4.069172,52.14565,67.9792,0.4068355,,-2.368683,212.0589
2021-02-11 04:30:00,-4.347724,53.48619,67.97779,0.3641821,,-1.258959,210.3668
2021-02-11 05:00:00,-4.394604,53.52156,67.98229,0.7931661,,-1.421305,208.566
2021-02-11 05:30:00,-5.196619,56.23596,67.98334,0.3098634,,-1.785711,205.1878
2021-02-11 06:00:00,-4.946022,54.47627,67.98631,0.6326321,,-1.920587,202.0329
2021-02-11 06:30:00,-5.929732,58.60347,68.00489,0.4326744,,-1.947709,200.2915
2021-02-11 07:00:00,-6.160087,60.42639,68.00877,0.3538045,,-0.2291952,199.4331
2021-02-11 07:30:00,-5.870592,59.19442,68.02477,0.6340547,,7.018983,199.6152
2021-02-11 08:00:00,-5.345627,59.19683,68.04692,0.7436459,,86.06707,200.3945
2021-02-11 08:30:00,-2.605488,51.83953,68.05676,0.4853755,,205.0138,203.4583
2021-02-11 09:00:00,-2.733939,49.86303,68.06366,0.6776952,,316.8565,206.7276
2021-02-11 09:30:00,-2.168488,47.09577,68.0699,0.7635294,,424.2207,210.2964
2021-02-11 10:00:00,-1.645181,45.34882,68.07499,1.058335,,519.1271,213.8558
2021-02-11 10:30:00,-0.7088201,41.89361,68.06968,1.004413,,472.1004,215.2807
2021-02-11 11:00:00,0.2556104,39.56477,68.04604,1.088878,,610.4075,219.2921
2021-02-11 11:30:00,1.316849,36.60733,68.0229,1.259468,,731.1964,223.1843
2021-02-11 12:00:00,2.025241,34.44988,67.98593,1.286365,,767.6423,225.751
2021-02-11 12:30:00,2.748981,32.36383,67.93039,1.230742,,781.9027,228.2054
2021-02-11 13:00:00,3.279509,30.96235,67.87897,1.294945,,781.0438,230.4548
2021-02-11 13:30:00,4.120912,28.72728,67.82216,1.80607,,773.464,231.8542
2021-02-11 14:00:00,4.834242,26.84147,67.76791,1.76861,,743.2886,233.2451
2021-02-11 14:30:00,5.545848,24.68195,67.71928,2.091597,,700.1166,232.9893
2021-02-11 15:00:00,5.729698,23.32789,67.67831,1.859984,,635.0846,232.3524
2021-02-11 15:30:00,6.125515,20.94966,67.64798,2.254903,,554.9753,230.3965
2021-02-11 16:00:00,6.38072,18.34528,67.6239,3.025533,,462.677,229.2303
2021-02-11 16:30:00,6.343281,16.90607,67.60454,4.336707,,357.9462,226.0172
2021-02-11 17:00:00,5.994786,16.92,67.60386,4.532809,,240.3417,223.3148
2021-02-11 17:30:00,5.077549,18.12991,67.60878,4.460701,,70.71027,220.1402
2021-02-11 18:00:00,4.32761,18.32924,67.61952,3.657086,,5.05679,216.205
2021-02-11 18:30:00,3.864616,18.77197,67.63563,3.010823,,-5.109982,213.9219
2021-02-11 19:00:00,3.448897,19.72183,67.66254,3.016587,,-5.963358,212.248
2021-02-11 19:30:00,3.121249,20.74293,67.69022,3.412391,,-5.751264,211.3083
2021-02-11 20:00:00,2.81509,21.15234,67.71297,2.937359,,-5.727456,210.2451
2021-02-11 20:30:00,2.694383,21.39064,67.73699,3.294791,,-5.570307,209.6099
2021-02-11 21:00:00,2.349605,22.08566,67.75427,3.104437,,-5.741701,208.6901
2021-02-11 21:30:00,2.07602,22.08806,67.77666,2.383666,,-5.404317,207.4478
2021-02-11 22:00:00,1.976289,21.33695,67.80174,2.236501,,-5.016806,206.4508
2021-02-11 22:30:00,1.788862,21.238,67.81808,1.901365,,-5.162317,205.7946
2021-02-11 23:00:00,1.39579,21.69725,67.83151,1.854813,,-5.374056,205.1071
2021-02-11 23:30:00,1.171543,22.15615,67.84563,2.03891,,-4.911111,204.7516
2021-02-12 00:00:00,0.7267618,23.16008,67.8584,1.858917,,-5.256163,203.8843
2021-02-12 00:30:00,-1.303385,26.05745,67.88037,1.46553,,-5.823756,202.2639
2021-02-12 01:00:00,-1.700527,27.42567,67.90047,0.9027275,,-4.377844,200.7842
2021-02-12 01:30:00,-1.395066,27.83732,67.91772,1.359185,,-3.093278,200.6151
2021-02-12 02:00:00,-2.158206,28.19843,67.94281,0.8836456,,-3.632903,200.1611
2021-02-12 02:30:00,-2.298829,29.42229,67.96161,0.7131295,,-3.057947,199.3614
2021-02-12 03:00:00,-2.413759,31.15944,67.97666,0.6222348,,-2.031703,199.0977
2021-02-12 03:30:00,-2.74333,32.16702,67.99371,0.5230577,,-2.448014,198.7055
2021-02-12 04:00:00,-3.503246,33.41499,68.00403,0.6406357,,-2.117198,197.3733
2021-02-12 04:30:00,-3.769794,34.00485,68.02566,0.5208164,,-1.850875,196.8645
2021-02-12 05:00:00,-3.889521,34.98629,68.04853,0.6625286,,-1.465833,196.2353
2021-02-12 05:30:00,-4.886322,37.72203,68.08143,0.5004777,,-2.056211,194.7849
2021-02-12 06:00:00,-5.144769,39.11891,68.11304,0.4656344,,-1.582253,193.9936
2021-02-12 06:30:00,-4.815892,38.09484,68.13806,0.8068396,,-1.401832,194.1178
2021-02-12 07:00:00,-5.161038,38.19831,68.17793,0.8383919,,-2.220324,193.7898
2021-02-12 07:30:00,-6.048253,40.73251,68.22478,0.5228432,,5.89136,192.4436
2021-02-12 08:00:00,-5.001372,40.08327,68.26822,0.267031,,103.4141,193.137
2021-02-12 08:30:00,,,,,,,
2021-02-12 09:00:00,-3.714148,37.20024,68.32841,0.610765,,347.2096,200.1507
2021-02-12 09:30:00,-2.184632,34.53556,68.34611,0.6396793,,442.5898,203.6508
2021-02-12 10:00:00,-1.738077,32.53155,68.34966,0.9190984,,533.6496,207.1673
2021-02-12 10:30:00,-1.017475,30.7709,68.35054,0.9386538,,466.745,209.2267
2021-02-12 11:00:00,0.06645762,29.48233,68.3419,1.111359,,641.1048,213.7597
2021-02-12 11:30:00,0.7042833,28.04868,68.31541,1.23629,,742.1724,218.0887
2021-02-12 12:00:00,1.607428,26.11634,68.27576,1.340796,,768.3743,221.7302
2021-02-12 12:30:00,2.607469,24.03629,68.23042,1.408342,,783.9344,224.204
2021-02-12 13:00:00,3.228525,21.31272,68.17986,1.263384,,766.015,227.9498
2021-02-12 13:30:00,3.667936,19.33914,68.13116,1.687397,,757.6716,231.0916
2021-02-12 14:00:00,4.572195,17.80309,68.08281,1.826904,,700.7182,231.7497
2021-02-12 14:30:00,5.133558,14.72954,68.04147,1.558745,,658.1423,228.9503
2021-02-12 15:00:00,5.403492,14.27139,67.99952,1.492605,,627.5474,228.2759
2021-02-12 15:30:00,5.755583,13.45916,67.96863,1.670071,,523.8115,228.1064
2021-02-12 16:00:00,6.103344,12.925,67.95158,1.460622,,433.2201,227.9022
2021-02-12 16:30:00,6.284355,12.97504,67.93676,1.195416,,343.1692,226.8799
2021-02-12 17:00:00,6.213922,12.77052,67.91804,1.046648,,203.4242,223.526
2021-02-12 17:30:00,5.356495,13.57606,67.91328,1.312684,,56.62948,220.7031
2021-02-12 18:00:00,4.629626,15.22905,67.91788,1.401206,,9.374562,219.7753
2021-02-12 18:30:00,4.199404,15.55437,67.93007,1.26385,,-5.30663,217.9497
2021-02-12 19:00:00,3.829963,15.07469,67.95158,1.909621,,-5.265079,215.6711
2021-02-12 19:30:00,2.97633,16.44979,67.98096,0.8974189,,-5.889903,215.604
2021-02-12 20:00:00,1.84811,17.61779,68.00093,0.7426416,,-4.574653,212.5307
2021-02-12 20:30:00,1.7852,17.95243,68.00471,0.6170212,,-3.444517,210.2191
2021-02-12 21:00:00,,,,,,,
2021-02-12 21:30:00,0.6226029,20.00048,68.03976,0.5856438,,-3.894474,208.8023
2021-02-12 22:00:00,0.5421181,20.51061,68.04749,0.4036306,,-2.674019,207.971
2021-02-12 22:30:00,-0.1291716,21.91141,68.06091,0.611025,,-2.307183,211.6613
2021-02-12 23:00:00,-0.07492371,23.95587,68.07289,1.434704,,-1.9158,208.8884
2021-02-12 23:30:00,-0.2230858,25.44639,68.08633,0.7532909,,-4.2431,205.3744
2021-02-13 00:00:00,-0.8908334,27.00764,68.10273,0.7530068,,-2.817714,204.4228
2021-02-13 00:30:00,-1.026731,27.55132,68.12328,1.255122,,-2.941641,203.8738
2021-02-13 01:00:00,-1.88843,30.28879,68.12849,0.9867384,,-3.378952,203.3318
2021-02-13 01:30:00,-1.814213,31.03675,68.12929,0.5218204,,-2.621091,202.9803
2021-02-13 02:00:00,-2.46832,32.61685,68.13429,0.3498109,,-1.77057,202.1993
2021-02-13 02:30:00,-2.792837,33.23446,68.13639,0.3758366,,-1.399092,201.617
2021-02-13 03:00:00,-3.104125,33.91765,68.14166,0.4121753,,-0.6783074,201.1783
2021-02-13 03:30:00,-3.159436,34.81808,68.14095,0.8285837,,-1.478466,202.1837
2021-02-13 04:00:00,-3.933467,36.58002,68.14486,0.8244174,,-2.531193,203.7317
2021-02-13 04:30:00,-4.566112,38.81984,68.14315,0.3537731,,-2.401532,202.5978
2021-02-13 05:00:00,-4.740676,39.43585,68.13902,0.5716906,,-1.482698,200.0662
2021-02-13 05:30:00,,,,,,,
2021-02-13 06:00:00,-5.979743,40.62747,68.15611,0.5194044,,-3.003128,197.0245
2021-02-13 06:30:00,-6.236496,40.62834,68.16,0.3557844,,-1.389691,198.1648
2021-02-13 07:00:00,-6.744211,41.60117,68.16655,0.2709215,,-1.167033,197.1574
2021-02-13 07:30:00,-5.805846,40.22364,68.17829,0.5584533,,13.8316,200.6554
2021-02-13 08:00:00,-5.842607,39.66954,68.19447,0.456959,,106.373,206.0792
2021-02-13 08:30:00,-3.378023,36.72573,68.2064,0.4482412,,225.5645,222.5074
2021-02-13 09:00:00,-3.826066,35.34022,68.21192,1.041618,,293.9814,216.6001
2021-02-13 09:30:00,-3.316806,35.08535,68.22163,0.7619268,,385.7959,218.492
2021-02-13 10:00:00,-2.438789,33.10865,68.219,0.9432153,,447.3127,225.1243
2021-02-13 10:30:00,-1.278561,30.93103,68.20411,0.8381225,,458.1191,230.7562
2021-02-13 11:00:00,-0.4717088,29.45251,68.17821,0.8985774,,485.1581,241.2903
2021-02-13 11:30:00,0.4771983,28.21129,68.14473,1.028954,,611.6348,240.462
2021-02-13 12:00:00,1.578957,26.0155,68.09126,1.141412,,667.7373,245.3437
2021-02-13 12:30:00,2.149707,24.49086,68.03362,1.176333,,633.0826,255.6335
2021-02-13 13:00:00,2.882826,22.35311,67.97858,1.092993,,600.3726,259.6977
2021-02-13 13:30:00,3.877073,20.0591,67.91531,1.447021,,653.6693,252.5533
2021-02-13 14:00:00,4.41537,18.43583,67.85489,1.66802,,515.4291,252.1909
2021-02-13 14:30:00,4.838327,17.87237,67.80578,1.696165,,490.3241,254.3657
2021-02-13 15:00:00,5.491713,17.21564,67.76689,1.576543,,482.1932,247.6945
2021-02-13 15:30:00,5.877711,16.95509,67.73466,1.723821,,416.9554,257.4443
2021-02-13 16:00:00,5.575022,16.80001,67.71032,3.143422,,269.6287,270.1466
2021-02-13 16:30:00,5.49489,17.04768,67.69367,3.24815,,198.2223,266.0642
2021-02-13 17:00:00,5.742871,16.48374,67.66736,2.695908,,116.1347,259.5278
2021-02-13 17:30:00,5.408034,16.43012,67.66463,3.016575,,60.89926,260.7923
2021-02-13 18:00:00,4.978014,17.38772,67.67996,2.702983,,14.66016,252.2148
2021-02-13 18:30:00,4.570993,18.89646,67.70493,2.522046,,-2.741118,266.478
2021-02-13 19:00:00,4.229084,20.19112,67.73889,2.423417,,-2.964784,276.5286
2021-02-13 19:30:00,4.012402,21.04523,67.7653,2.368599,,-3.256786,269.6783
2021-02-13 20:00:00,3.797481,21.45185,67.79401,2.524441,,-3.333771,260.1927
2021-02-13 20:30:00,3.505767,21.87755,67.81145,1.822401,,-3.64562,256.3644
2021-02-13 21:00:00,3.206484,22.26067,67.8182,1.617479,,-4.54838,231.353
2021-02-13 21:30:00,2.991911,22.7246,67.83137,2.03986,,-4.301887,227.0967
2021-02-13 22:00:00,2.693658,23.02677,67.84268,1.71263,,-4.285092,230.466
2021-02-13 22:30:00,2.597474,22.8704,67.8429,1.787847,,-4.128634,225.5532
2021-02-13 23:00:00,2.315752,23.20582,67.83821,1.909243,,-4.35835,222.3625
2021-02-13 23:30:00,1.874604,24.1077,67.83479,1.964373,,-4.657443,218.4098
2021-02-14 00:00:00,1.787586,24.50664,67.84278,2.498295,,-3.766084,228.984
2021-02-14 00:30:00,1.737681,24.83986,67.83957,2.214443,,-4.066169,226.2399
2021-02-14 01:00:00,0.1072674,27.4705,67.83814,2.399444,,-5.245513,220.9829
2021-02-14 01:30:00,-0.8553084,30.05951,67.83991,1.473251,,-4.097024,221.1187
2021-02-14 02:00:00,-1.422576,31.16462,67.83981,1.300908,,-3.611584,217.9624
2021-02-14 02:30:00,-1.689716,32.20803,67.83347,1.240408,,-3.153846,217.4228
2021-02-14 03:00:00,-2.006132,33.39367,67.82842,1.99928,,-2.686166,227.2326
2021-02-14 03:30:00,-0.5970138,30.76477,67.81492,2.250921,,-2.256254,233.7251
2021-02-14 04:00:00,-0.781608,30.77712,67.81223,2.832631,,-4.411308,218.5265
2021-02-14 04:30:00,-1.3441,32.50194,67.81786,1.441484,,-3.256739,224.8826
2021-02-14 05:00:00,-1.606211,33.31377,67.82391,1.84237,,-2.559366,234.3384
2021-02-14 05:30:00,-2.59516,36.07531,67.83427,2.1463,,-3.641298,223.4519
2021-02-14 06:00:00,-2.6841,37.06026,67.84761,2.336279,,-3.310768,218.777
2021-02-14 06:30:00,-3.380375,38.44778,67.87381,1.350894,,-3.452053,229.6435
2021-02-14 07:00:00,-3.577374,39.52048,67.89962,0.9538775,,-1.779882,228.067
2021-02-14 07:30:00,-3.788755,40.24471,67.92648,1.001659,,7.589381,228.3762
2021-02-14 08:00:00,-3.691529,40.30071,67.95615,0.6990897,,49.71685,219.8447
2021-02-14 08:30:00,-2.944072,39.72764,67.99064,0.6246989,,146.6151,222.7492
2021-02-14 09:00:00,-1.830441,37.62014,68.01605,1.065988,,314.9785,224.7459
2021-02-14 09:30:00,-0.5544757,35.34204,68.03619,1.061251,,377.7697,216.1974
2021-02-14 10:00:00,0.1802718,33.79058,68.05054,1.333718,,511.821,217.1912
2021-02-14 10:30:00,0.3301068,32.83205,68.04863,2.15234,,394.2147,218.121
2021-02-14 11:00:00,1.328226,30.97588,68.03726,1.87565,,705.2407,221.5746
2021-02-14 11:30:00,2.58192,28.44608,68.01134,2.154967,,736.0712,228.2986
2021-02-14 12:00:00,3.313628,24.72512,67.98054,3.971773,,788.033,233.5311
2021-02-14 12:30:00,3.668591,22.91855,67.94572,4.272689,,765.5649,232.8902
2021-02-14 13:00:00,4.244565,19.92605,67.90832,3.219574,,809.6228,236.7672
2021-02-14 13:30:00,4.728183,18.03265,67.86926,3.363505,,760.4685,238.6961
2021-02-14 14:00:00,4.847137,16.37301,67.82867,3.151809,,776.377,231.7982
2021-02-14 14:30:00,5.29606,15.49372,67.79084,3.708343,,723.1111,228.4042
2021-02-14 15:00:00,5.357279,15.15908,67.75738,4.488944,,672.077,226.5216
2021-02-14 15:30:00,5.59043,14.84595,67.73245,4.460922,,563.5887,225.6082
2021-02-14 16:00:00,5.439286,15.17864,67.70937,5.133443,,464.0001,223.1272
2021-02-14 16:30:00,5.230861,14.33641,67.69773,4.680802,,336.9427,219.6165
2021-02-14 17:00:00,4.788425,14.64505,67.69358,4.169455,,260.4072,216.9586
2021-02-14 17:30:00,4.173987,15.89055,67.69145,4.020885,,88.45702,214.4799
2021-02-14 18:00:00,3.380862,16.80465,67.70516,3.690647,,7.662621,211.3171
2021-02-14 18:30:00,2.8547,17.07443,67.72655,3.156885,,-4.764824,208.5538
2021-02-14 19:00:00,2.53235,17.52388,67.75357,2.960863,,-5.837154,207.7136
2021-02-14 19:30:00,2.289082,18.01877,67.77657,3.042027,,-5.646236,207.6604
2021-02-14 20:00:00,2.045632,18.32149,67.80556,2.653864,,-5.649854,207.3587
2021-02-14 20:30:00,1.838292,18.73262,67.82058,2.873283,,-5.461131,206.7371
2021-02-14 21:00:00,1.61106,18.90127,67.8394,2.367285,,-5.469481,206.1587
2021-02-14 21:30:00,1.440781,19.15627,67.8584,2.59026,,-5.330175,205.4049
2021-02-14 22:00:00,1.267675,19.70412,67.8681,3.302511,,-5.212955,204.8335
2021-02-14 22:30:00,0.9187757,20.41653,67.87843,2.511169,,-5.43184,204.1527
2021-02-14 23:00:00,0.8478438,20.88713,67.88406,2.410152,,-5.169811,203.5299
2021-02-14 23:30:00,0.5191932,21.55209,67.88458,1.808332,,-5.143336,202.9498
2021-02-15 00:00:00,0.05559065,22.27654,67.88889,1.727216,,-5.169978,202.2695
2021-02-15 00:30:00,-1.868895,24.52799,67.9048,1.025086,,-5.478863,200.2136
2021-02-15 01:00:00,-2.316582,25.3865,67.90804,0.6214871,,-3.903056,198.7857
